vectorizer,dim_reduction,n_comp,K,collapsed,alg,CHI,DBI,SIL,CV_COHERENCE,NPMI_COHERENCE,top_keywords,rank_SIL,rank_CHI,rank_DBI,rank_CV,rank_NPMI,rank_total
sentence-transformers/all-MiniLM-L6-v2,SVD,10,15,True,Agglomerative,13.831036567687988,1.4377943503879869,0.1290506273508072,0.39307498366977445,-0.23724976298722592,"{0: ['broken symmetry', 'chiral charge', 'symmetry breaking', 'kagome metal'], 1: ['ph interaction', 'superconducting material', 'superconducting property', 'ambient pressure'], 2: ['quantum simulator', 'quantum computer', 'non hermitian', 'quantum algorithm'], 3: ['vector magnet', 'longitudinal magnetoresistance', 'magnetoresistance parallel', 'step step'], 4: ['electrical switching', 'carbon nanotube', 'vortex entry', 'electromagnetic field'], 5: ['washboard potential', 'flat band', 'photonic structure', 'photon field'], 6: ['flat band', 'superconducting state', 'transition temperature', 'electronic structure'], 7: ['liquid crystal', 'vortex lattice', 'higgs wave', 'kapitza dirac'], 8: ['transverse field', 'suzuki kubo', 'mean field dynamic', 'block diagonalisation'], 9: ['quantum spin liquid', 'non abelian', 'fermi surface', 'spin nematic'], 10: ['topological superconductivity', 'critical temperature', 'magnetic field', 'majorana zero mode'], 11: ['flux pump', 'output current', 'dc current', 'manipulate vortex base'], 12: ['high quality', 'tmn film', 'van der waals', 'oxide quantum material'], 13: ['rutile altermagnets', 'light induce', 'response exhibit', 'polarize laser pulse'], 14: ['dark spin', 'electron spin', 'non resonant', 'spin relaxation']}",489.0,482.0,422.0,286.0,49.0,1728.0
sentence-transformers/all-MiniLM-L6-v2,SVD,10,3,True,KMeans,40.28826904296875,2.237445453661309,0.2241784632205963,0.4471035445132152,-0.3452686431785181,"{0: ['superconducting circuit', 'non hermitian', 'quantum computer', 'digital quantum'], 1: ['critical temperature', 'topological superconductivity', 'non abelian', 'superconducting state'], 2: ['charge order', 'transition metal', 'electronic structure', 'high pressure']}",425.0,384.0,512.0,129.0,282.0,1732.0
sentence-transformers/all-MiniLM-L6-v2,SVD,5,6,False,KMeans,70.9708251953125,1.3040357491972663,0.37560975551605225,0.4001995470336364,-0.4616561327222885,"{0: ['non hermitian', 'superconducting circuit', 'quantum computer', 'gauge theory'], 1: ['quantum spin liquid', 'quantum material', 'quantum annealers', 'critical parameter'], 2: ['charge order', 'high pressure', 'high tc', 'superconducting transition temperature'], 3: ['band structure', 'quantum material', 'charge order', '1t ta'], 4: ['majorana zero mode', 'topological superconductivity', 'zero energy', 'majorana quasiparticle'], 5: ['superconducting state', 'non abelian', 'dipole superfluids', 'superconducting transition']}",297.0,327.0,340.0,256.0,521.0,1741.0
sentence-transformers/all-MiniLM-L6-v2,SVD,5,6,False,Agglomerative,38.94324493408203,1.232228084608429,0.23652011156082153,0.3874474129461456,-0.3637446971864353,"{0: ['flat band', 'magnetic field', 'unconventional superconductivity', 'charge density wave'], 1: ['magnetic order', 'quantum spin liquid', 'concentration gradient', 'sarma state'], 2: ['high pressure', 'ambient pressure', 'superconducting transition temperature', 'room temperature'], 3: ['ph interaction', 'electron phonon interaction', 'long range interaction', 'dark matter'], 4: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 5: ['dark spin', 'electron spin', 'non resonant', 'spin relaxation']}",417.0,389.0,284.0,305.0,348.0,1743.0
allenai/scibert_scivocab_uncased,UMAP,15,10,False,FCM,97.91685485839844,1.287050379649786,0.3854104280471802,0.29334697546109495,-0.3870261131776534,"{0: ['charge order', 'topological superconductivity', 'moir bulk', 'zhang rice'], 1: ['josephson junction', 'zeeman field', 'heavy fermion', 'order topological'], 2: ['quantum simulator', 'quantum computer', 'superconducting quantum processor', 'analog quantum'], 3: ['mean field', 'ph interaction', 'non abelian', 'real space'], 4: ['dark matter', 'quantum simulator', 'superconducting material', 'transport property'], 5: ['non abelian quantum', 'abelian quantum metric', 'diagonal domain', 'cooper pair'], 6: ['charge excitation', 'collective excitation', 'spin nematic', 'quantum spin liquid'], 7: ['zero energy', 'boundary state', 'degree freedom', 'ginzburg landau'], 8: ['majorana quasiparticle', 'majorana zero mode', 'high quality', 'liquid crystal'], 9: ['electronic structure', 'cu dope', 'ambient pressure', 'organic conductor']}",279.0,204.0,330.0,507.0,425.0,1745.0
tfidf,SVD,15,5,True,Agglomerative,12.694333153573309,2.140958655613534,0.09863406056616186,0.4344958264805473,-0.28407260586841876,"{0: ['quantum simulator', 'critical temperature', 'hubbard model', 'quantum simulation'], 1: ['flat band', 'topological superconductivity', 'fermi level', '1t ta'], 2: ['pair density wave', 'kagome metal', 'broken symmetry', 'rotational symmetry'], 3: ['majorana zero mode', 'majorana quasiparticle', 'boundary state', 'kitaev model'], 4: ['triplet superconductivity', 'quantum spin liquid', 'charge excitation', 'zeeman field']}",500.0,488.0,505.0,156.0,106.0,1755.0
allenai/scibert_scivocab_uncased,UMAP,5,4,False,Agglomerative,105.51868438720703,1.3040388217235899,0.41068217158317566,0.2965107346685587,-0.4354625626885046,"{0: ['superconducting circuit', 'non hermitian', 'majorana zero mode', 'topological phase'], 1: ['josephson junction', 'low temperature', 'wave superconductivity', 'fermi level'], 2: ['quantum geometry', 'dipole superfluids', 'ph interaction', 'non abelian quantum'], 3: ['ambient pressure', 'cu dope', 'electronic structure', 'organic conductor']}",235.0,169.0,341.0,501.0,509.0,1755.0
sentence-transformers/all-MiniLM-L6-v2,SVD,10,15,True,KMeans,21.234792709350586,1.6384569010073748,0.23143213987350464,0.37688643080663714,-0.28462321706077737,"{0: ['quantum simulator', 'quantum simulation', 'quantum computer', 'non hermitian'], 1: ['wave order', 'order parameter', 'field induce superconductivity', 'hyperbolic lattice'], 2: ['high pressure', 'cu dope', 'superconducting property', 'la ni'], 3: ['washboard potential', 'symmetry break', 'photonic structure', 'photon field'], 4: ['critical parameter', 'rm sdw', 'dark spin', 'superconducting diamagnetism'], 5: ['quantum spin liquid', 'spin triplet', 'non abelian', 'triplet superconductivity'], 6: ['flat band', '1t ta', 'van der waals', 'moir bulk'], 7: ['phason damp', 'rf power', 'dirac like', 'higgs mode'], 8: ['mott insulator', 'quantum wire', 'quantum criticality', 'ground state'], 9: ['strongly correlate', 'sarma state', 'concentration gradient', 'high tc'], 10: ['carbon nanotube', 'quantum circuit', 'anti maser', 'quantum limit'], 11: ['vortex entry', 'flux pump', 'vortex dynamic', 'vortex lattice'], 12: ['topological superconductivity', 'majorana quasiparticle', 'zero energy', 'majorana zero mode'], 13: ['band structure', 'kagome metal', 'charge excitation', 'charge density wave'], 14: ['ph interaction', 'phonon transport', 'high superconductors', 'deep learning']}",421.0,440.0,459.0,330.0,108.0,1758.0
tfidf,SVD,10,11,True,KMeans,34.31282132560192,1.467232406599122,0.35020358594269296,0.42679983162620627,-0.3879311979524856,"{0: ['quantum computer', 'superconducting circuit', 'quantum simulator', 'quantum circuit'], 1: ['hubbard model', 'challenge condensed matter', 'high temperature superconductivity', 'unconventional superconductors'], 2: ['time reversal symmetry', 'inversion symmetry', 'critical temperature', 'normal state'], 3: ['moir bulk', '1t ta', 'quantum geometry', 'quantum metric'], 4: ['topological superconductivity', 'majorana zero mode', 'majorana quasiparticle', 'zero energy'], 5: ['quantum spin liquid', 'charge excitation', 'magnetic order', 'fermi surface'], 6: ['ambient pressure', 'la ni', 'pressure range', 'hydrostatic pressure'], 7: ['quantum material', 'physical property', 'transition metal', 'van der waals'], 8: ['charge density wave', 'rotational symmetry', 'density wave cdw', 'kagome metal'], 9: ['quantum simulator', 'mean field', 'washboard potential', 'edge burst'], 10: ['vortex lattice', 'type ii', 'vortex dynamic', 'quantum wire']}",330.0,400.0,430.0,175.0,426.0,1761.0
allenai/scibert_scivocab_uncased,UMAP,10,15,False,KMeans,97.70455932617188,1.2835861704512057,0.3905541002750397,0.2729167265732568,-0.3948698314564681,"{0: ['quantum simulator', 'quantum computer', 'analog quantum', 'edge burst'], 1: ['flux pump', 'electrical switching', 'nonreciprocal quantum', 'ta pd te'], 2: ['diagonal domain', 'kagome superconductors', 'cooper pair', 'hubbard model'], 3: ['heavy fermion', 'josephson junction', 'inversion symmetry', 'sarma state'], 4: ['ph interaction', 'real space', 'fermi liquid', 'quantum geometry'], 5: ['organic conductor', 'vdw layer', 'dark spin', 'entropy increase'], 6: ['moir bulk', 'topological superconductivity', '1t ta', 'dirac chain'], 7: ['critical parameter', 'high quality', 'hopping strength', 'text cp'], 8: ['zero energy', 'boundary state', 'superconducting diode effect', 'edge state'], 9: ['non abelian quantum', 'repulsive interaction', 'time reversal', 'repulsively bound'], 10: ['quantum wire', 'charge density wave', 'zhang rice', 'orbital magnetism'], 11: ['topological phase', 'majorana quasiparticle', 'liquid crystal', 'majorana zero mode'], 12: ['cu dope', 'superconducting property', 'electronic structure', '4nb1 4ta1 xnix'], 13: ['washboard potential', 'dark matter', 'quantum simulator', 'quantum eigensolver'], 14: ['charge excitation', 'collective excitation', 'spin nematic', 'quantum spin liquid']}",275.0,207.0,323.0,519.0,443.0,1767.0
sentence-transformers/all-MiniLM-L6-v2,SVD,15,9,True,Agglomerative,8.846450805664062,1.5007861434650893,0.0662013366818428,0.3885443795435869,-0.13221489639529246,"{0: ['critical temperature', 'flat band', 'phase diagram', 'unconventional superconductivity'], 1: ['longitudinal magnetoresistance', 'vector magnet', 'magnetoresistance parallel', 'step step'], 2: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 3: ['strongly interact matter', 'interact matter extreme', 'ray 25 mev', 'gamma ray 25'], 4: ['flux pump', 'output current', 'dc current', 'manipulate vortex base'], 5: ['ph interaction', 'electron phonon interaction', 'source software calculation', 'software calculation electron'], 6: ['quantum spin liquid', 'spin nematic', 'quantum material', 'optical excitation'], 7: ['kagome metal', 'charge density wave', 'broken symmetry', 'chiral charge'], 8: ['entropy increase', 'new state', 'hard core boson', 'vestigial order']}",513.0,507.0,436.0,302.0,22.0,1780.0
tfidf,SVD,10,10,True,KMeans,35.41682405041787,1.4225491239704786,0.35237413938185025,0.3950437203951095,-0.3666624882683408,"{0: ['quantum computer', 'superconducting circuit', 'quantum simulator', 'quantum circuit'], 1: ['hubbard model', 'phase diagram', 'challenge condensed matter', 'high temperature superconductivity'], 2: ['josephson junction', 'critical temperature', 'time reversal symmetry', 'vortex lattice'], 3: ['moir bulk', '1t ta', 'quantum geometry', 'quantum metric'], 4: ['topological superconductivity', 'majorana zero mode', 'majorana quasiparticle', 'zero energy'], 5: ['quantum spin liquid', 'charge excitation', 'non abelian', 'magnetic order'], 6: ['ambient pressure', 'la ni', 'pressure range', 'hydrostatic pressure'], 7: ['quantum material', 'physical property', 'transition metal', 'van der waals'], 8: ['charge density wave', 'density wave cdw', 'rotational symmetry', 'kagome metal'], 9: ['quantum simulator', 'quantum simulation', 'washboard potential', 'edge burst']}",328.0,396.0,417.0,281.0,361.0,1783.0
allenai/scibert_scivocab_uncased,SVD,5,10,False,FCM,54.999629974365234,1.2908589513698687,0.2927457392215729,0.34089336186185965,-0.34696583756736143,"{0: ['charge excitation', 'collective excitation', 'pair break', 'nonequilibrium optical'], 1: ['charge order', 'inversion symmetry', 'heavy fermion', 'superconducting transition'], 2: ['wave superconductivity', 'broken symmetry', 'chiral charge', 'rf power'], 3: ['quantum simulator', 'quantum computer', 'quantum simulation', 'gauge theory'], 4: ['fermi liquid', 'transverse field', 'entropy increase', 'hopping strength'], 5: ['majorana zero mode', 'edge state', 'zero energy', 'dipole superfluids'], 6: ['quantum criticality', 'sarma state', '1t ta', 'charge transfer'], 7: ['ph interaction', 'superconducting material', 'high quality', 'quantum material'], 8: ['non abelian', 'majorana quasiparticle', 'liquid crystal', 'electromagnetic field'], 9: ['cu dope', 'superconducting property', 'flux pump', '4hf1 4nb1 4ta1']}",381.0,365.0,332.0,418.0,289.0,1785.0
allenai/scibert_scivocab_uncased,SVD,10,6,True,KMeans,28.661531448364258,1.9388191101240453,0.2163792848587036,0.4196694660193385,-0.341196345254224,"{0: ['non abelian', 'edge burst', 'electromagnetic field', 'symmetry break'], 1: ['mean field', 'fermi liquid', 'repulsive interaction', 'non equilibrium'], 2: ['charge density wave', 'superconducting state', 'inversion symmetry', 'la ni'], 3: ['quantum simulator', 'quantum simulation', 'quantum computer', 'gauge theory'], 4: ['majorana quasiparticle', 'topological quantum', 'liquid crystal', 'topological insulator'], 5: ['electronic structure', 'unconventional superconductors', 'cu dope', 'organic conductor']}",431.0,420.0,484.0,196.0,265.0,1796.0
tfidf,SVD,10,12,True,Agglomerative,29.572383461938553,1.3690655378689354,0.2882929996755698,0.4084627701542294,-0.3735283841332313,"{0: ['ph interaction', 'dark matter', 'quantum material', 'van der waals'], 1: ['quantum simulator', 'superconducting circuit', 'quantum simulation', 'non hermitian'], 2: ['phase diagram', 'vortex lattice', 'superconducting state', 'josephson junction'], 3: ['repulsive interaction', 'pair mechanism', 'heavy fermion', 'high temperature superconductivity'], 4: ['high pressure', 'electronic structure', 'high temperature superconductivity', 'superconducting transition temperature'], 5: ['topological superconductivity', 'order topological', 'topological insulator', 'fermi level'], 6: ['charge excitation', 'quantum spin liquid', 'fermi surface', 'spin nematic'], 7: ['aharonov bohm cage', 'band inversion', 'cu dope', 'electronic band structure'], 8: ['majorana zero mode', 'majorana quasiparticle', 'zero energy', 'majorana fermion'], 9: ['charge density wave', 'density wave cdw', 'wave order', 'kagome metal'], 10: ['body scar', 'body interaction', 'magnon state', 'conical phase'], 11: ['time reversal symmetry', 'superconducting diode effect', 'inversion symmetry', 'finite momentum']}",383.0,418.0,389.0,233.0,379.0,1802.0
sentence-transformers/all-MiniLM-L6-v2,SVD,15,12,True,Agglomerative,11.06764030456543,1.5849132783533644,0.11803866922855377,0.3800206470497836,-0.22884327812507313,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 1: ['flat band', 'transition metal', 'moir bulk', 'charge transfer'], 2: ['mean field', 'topological superconductivity', 'critical temperature', 'density wave'], 3: ['strongly interact matter', 'interact matter extreme', 'heavy ion collision', 'mev neutron'], 4: ['high pressure', 'room temperature', 'ambient pressure', 'charge order'], 5: ['hadron quark', 'anti maser', 'rev lett 126', 'quantum limit'], 6: ['quantum spin liquid', 'spin nematic', 'quantum material', 'spin ice'], 7: ['kagome metal', 'charge density wave', 'broken symmetry', 'chiral charge'], 8: ['entropy increase', 'hard core boson', 'new state', 'vestigial order'], 9: ['flux pump', 'output current', 'dc current', 'manipulate vortex base'], 10: ['longitudinal magnetoresistance', 'vector magnet', 'magnetoresistance parallel', 'step step'], 11: ['ph interaction', 'electron phonon interaction', 'make epiq', 'software calculation electron']}",495.0,493.0,455.0,323.0,47.0,1813.0
allenai/scibert_scivocab_uncased,UMAP,15,11,False,FCM,96.13284301757812,1.2580242543639706,0.3741892874240875,0.2969846910199718,-0.41742879888650175,"{0: ['charge order', 'moir bulk', 'zhang rice', 'magnetic order'], 1: ['cu dope', 'organic conductor', 'physical property', 'ambient pressure'], 2: ['washboard potential', 'dark matter', 'quantum simulator', 'superconducting material'], 3: ['topological phase', 'majorana quasiparticle', 'majorana zero mode', 'liquid crystal'], 4: ['ph interaction', 'real space', 'transverse field', 'fermi liquid'], 5: ['non abelian quantum', 'hubbard model', 'time reversal', 'pair break'], 6: ['zero energy', 'boundary state', 'flux pump', 'ginzburg landau'], 7: ['charge excitation', 'collective excitation', 'spin nematic', 'non equilibrium'], 8: ['quantum simulator', 'quantum computer', 'superconducting quantum processor', 'analog quantum'], 9: ['quantum criticality', 'electronic structure', 'fermi level', 'ti1 4hf1 4nb1'], 10: ['josephson junction', 'zeeman field', 'heavy fermion', 'order topological']}",301.0,218.0,308.0,500.0,492.0,1819.0
sentence-transformers/all-MiniLM-L6-v2,SVD,5,10,False,Agglomerative,42.129451751708984,1.1668320640569378,0.293118417263031,0.35483410513038305,-0.40988559498067667,"{0: ['topological superconductivity', 'critical temperature', 'majorana zero mode', 'zero energy'], 1: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 2: ['heavy fermion', 'angular momentum', 'electrical switching', 'spin polarise'], 3: ['rm sdw', 'magnetic structure', 'la ni 10', 'axis vector magnet'], 4: ['high pressure', 'ambient pressure', 'superconducting transition temperature', 'high temperature'], 5: ['dark spin', 'electron spin', 'non resonant', 'nv center diamond'], 6: ['magnetic order', 'quantum spin liquid', 'spin nematic', 'sarma state'], 7: ['ph interaction', 'electron phonon interaction', 'long range interaction', 'dark matter'], 8: ['critical parameter', 'strongly interact matter', 'superconducting diamagnetism', 'heavy ion collision'], 9: ['flat band', 'charge density wave', 'unconventional superconductivity', 'charge order']}",380.0,381.0,202.0,382.0,474.0,1819.0
allenai/scibert_scivocab_uncased,SVD,5,8,False,FCM,60.522796630859375,1.3710741182562658,0.32253697514533997,0.33162134034164537,-0.34456777828830026,"{0: ['zero energy', 'majorana fermion', 'vortex lattice', 'hubbard model'], 1: ['charge order', 'josephson junction', 'cuprate superconductors', 'inversion symmetry'], 2: ['non abelian', 'topological quantum', 'majorana quasiparticle', 'liquid crystal'], 3: ['quantum simulator', 'quantum simulation', 'quantum computer', 'superconducting circuit'], 4: ['repulsive interaction', 'non equilibrium', 'fermi liquid', 'transverse field'], 5: ['charge density wave', '1t ta', 'moir bulk', 'quantum criticality'], 6: ['electronic structure', '4hf1 4nb1 4ta1', 'ti1 4hf1 4nb1', 'flux pump'], 7: ['ph interaction', 'organic conductor', 'superconducting material', 'high quality']}",361.0,353.0,391.0,441.0,276.0,1822.0
sentence-transformers/all-MiniLM-L6-v2,SVD,10,11,True,KMeans,23.605199813842773,1.7518012734291617,0.21451491117477417,0.3998458846239136,-0.3290119675267827,"{0: ['quantum simulator', 'quantum computer', 'non hermitian', 'superconducting circuit'], 1: ['cooper pair', 'fermi liquid', 'wave order', 'order parameter'], 2: ['high pressure', 'ambient pressure', 'room temperature', 'superconducting property'], 3: ['quantum material', 'washboard potential', 'quantum phase', 'non equilibrium'], 4: ['spin nematic', 'sarma state', 'critical parameter', 'dark spin'], 5: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 6: ['flat band', 'band structure', 'charge density wave', '1t ta'], 7: ['flux pump', 'vortex entry', 'vortex dynamic', 'superconducting diode effect'], 8: ['hubbard model', 'mean field', 'zeeman field', 'ground state'], 9: ['charge excitation', 'magnetic order', 'high tc', 'concentration gradient'], 10: ['ph interaction', 'carbon nanotube', 'calculation electron', 'high quality']}",433.0,433.0,468.0,258.0,232.0,1824.0
allenai/scibert_scivocab_uncased,SVD,5,12,False,KMeans,48.09260940551758,1.3940478121550095,0.2761746346950531,0.3361505860432186,-0.3282178430265715,"{0: ['edge burst', 'washboard potential', 'non abelian', 'digital quantum'], 1: ['majorana zero mode', 'topological phase', 'majorana quasiparticle', 'zero energy'], 2: ['organic conductor', 'physical property', 'critical parameter', 'flux pump'], 3: ['vortex lattice', 'dipole superfluids', 'charge excitation', 'time reversal'], 4: ['inversion symmetry', 'orbital magnetism', 'superconducting transition', 'interstitial oxygen order'], 5: ['quantum computer', 'quantum simulator', 'quantum algorithm', 'quantum circuit'], 6: ['4hf1 4nb1 4ta1', '4nb1 4ta1 xnix', 'ti1 4hf1 4nb1', 'charge transfer'], 7: ['sarma state', 'high tc', 'magnetic order', 'la ni'], 8: ['transverse field', 'fermi hubbard model', 'quantum body', 'non equilibrium'], 9: ['vortex entry', '2d ti', 'electron photon', 'topological quantum material'], 10: ['charge density wave', 'zeeman field', '1t ta', 'heavy fermion'], 11: ['ph interaction', 'dark spin', 'vector magnet', 'high superconductors']}",390.0,373.0,405.0,430.0,230.0,1828.0
tfidf,SVD,10,3,True,KMeans,32.071169834756944,2.5287519716399673,0.20805862015379598,0.41194751130827295,-0.33465093693967723,"{0: ['quantum simulation', 'superconducting circuit', 'non hermitian', 'quantum computer'], 1: ['charge order', 'topological superconductivity', 'zero energy', 'fermi surface'], 2: ['critical temperature', 'superconducting state', 'superconducting transition temperature', 'unconventional superconductivity']}",437.0,406.0,523.0,220.0,250.0,1836.0
sentence-transformers/all-MiniLM-L6-v2,SVD,15,15,True,Agglomerative,10.774591445922852,1.5732369798688086,0.1336817890405655,0.36253541337670964,-0.16851773895114394,"{0: ['ground state', 'fermi liquid', 'diagonal domain', 'body scar'], 1: ['flat band', 'transition metal', 'moir bulk', 'charge transfer'], 2: ['magnetic field', 'topological superconductivity', 'critical temperature', 'non abelian'], 3: ['strongly interact matter', 'interact matter extreme', 'ray 25 mev', 'gamma ray 25'], 4: ['high pressure', 'room temperature', 'ambient pressure', 'superconducting transition temperature'], 5: ['hadron quark', 'rev lett 126', 'quantum limit', 'anti maser'], 6: ['washboard potential', 'non hermitian physic', 'vortex entry', 'liquid crystal'], 7: ['kagome metal', 'charge density wave', 'broken symmetry', 'chiral charge'], 8: ['entropy increase', 'vestigial order', 'hard core boson', 'new state'], 9: ['flux pump', 'output current', 'dc current', 'manipulate vortex base'], 10: ['longitudinal magnetoresistance', 'vector magnet', 'step step', 'magnetoresistance parallel'], 11: ['ph interaction', 'electron phonon interaction', 'software calculation electron', 'open source software'], 12: ['quantum simulator', 'quantum simulation', 'quantum computer', 'digital quantum'], 13: ['quantum spin liquid', 'spin nematic', 'quantum material', 'magnetic excitation'], 14: ['dark spin', 'electron spin', 'non resonant', 'vacancy nv center']}",486.0,495.0,452.0,371.0,34.0,1838.0
tfidf,SVD,10,6,True,Agglomerative,27.065229491165184,1.774800596545868,0.23852081094461397,0.3726908789607166,-0.3125710299228768,"{0: ['critical temperature', 'superconducting state', 'superconducting transition temperature', 'phase diagram'], 1: ['quantum simulator', 'superconducting circuit', 'quantum simulation', 'non hermitian'], 2: ['hubbard model', 'fermi liquid', 'quantum spin liquid', 'high temperature superconductivity'], 3: ['aharonov bohm cage', 'band inversion', 'cu dope', 'electronic band structure'], 4: ['charge density wave', 'wave order', 'density wave cdw', 'kagome metal'], 5: ['topological superconductivity', 'majorana zero mode', 'majorana quasiparticle', 'topological insulator']}",412.0,425.0,470.0,345.0,186.0,1838.0
sentence-transformers/all-MiniLM-L6-v2,SVD,5,11,False,Agglomerative,39.53989791870117,1.214626905082496,0.2757325768470764,0.3596276627793032,-0.3866374417652807,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 1: ['high pressure', 'ambient pressure', 'superconducting transition temperature', 'temperature superconductivity'], 2: ['angular momentum', 'meta crystal', 'electrical switching', 'spin polarise'], 3: ['rm sdw', 'vector magnet', 'ni layer', 'reveal magnetic'], 4: ['vortex lattice', 'flux pump', 'wave order', 'type ii'], 5: ['dark spin', 'electron spin', 'non resonant', 'nv center diamond'], 6: ['magnetic order', 'quantum spin liquid', 'concentration gradient', 'sarma state'], 7: ['ph interaction', 'calculation electron', 'electron phonon interaction', 'long range interaction'], 8: ['critical parameter', 'superconducting diamagnetism', 'strongly interact matter', 'record wide pressure'], 9: ['flat band', 'charge density wave', 'unconventional superconductivity', 'charge order'], 10: ['topological superconductivity', 'critical temperature', 'majorana zero mode', 'zero energy']}",391.0,387.0,263.0,376.0,423.0,1840.0
tfidf,SVD,15,9,True,KMeans,19.163779823823727,1.9828746664173431,0.24963076899297226,0.4183983454578237,-0.34863356292914777,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 1: ['vortex lattice', 'type ii', 'dipole superfluids', 'vortex dynamic'], 2: ['charge order', 'charge density wave', 'time reversal symmetry', 'fermi liquid'], 3: ['phonon mode', 'critical temperature', 'quantum phase', 'ph interaction'], 4: ['high pressure', 'superconducting transition temperature', 'ambient pressure', 'critical temperature'], 5: ['topological superconductivity', 'majorana zero mode', 'majorana quasiparticle', 'zero energy'], 6: ['phase diagram', 'order parameter', 'repulsive interaction', 'cooper pair'], 7: ['quantum spin liquid', 'charge excitation', 'quantum wire', 'electron spin'], 8: ['moir bulk', '1t ta', 'fermi level', 'meta crystal']}",405.0,452.0,487.0,200.0,296.0,1840.0
tfidf,SVD,5,3,False,FCM,77.53754211007737,1.5133782108420222,0.38376236114217793,0.3831126804601855,-0.4233047013557849,"{0: ['quantum simulator', 'superconducting circuit', 'quantum simulation', 'non hermitian'], 1: ['topological superconductivity', 'superconducting state', 'time reversal symmetry', 'topological phase'], 2: ['superconducting transition temperature', 'high pressure', 'room temperature', 'fermi liquid']}",284.0,305.0,439.0,319.0,498.0,1845.0
allenai/scibert_scivocab_uncased,SVD,5,9,False,FCM,56.900882720947266,1.3661795021226688,0.271062433719635,0.3670515994830088,-0.36332567038053876,"{0: ['quantum spin', 'spin nematic', 'broken symmetry', 'low temperature'], 1: ['charge order', 'cuprate superconductors', 'inversion symmetry', 'heavy fermion'], 2: ['non abelian', 'majorana quasiparticle', 'liquid crystal', 'superconducting circuit'], 3: ['ph interaction', 'superconducting material', 'quantum material', 'high quality'], 4: ['repulsive interaction', 'fermi liquid', 'transverse field', 'quantum geometry'], 5: ['zero energy', 'majorana fermion', 'vortex lattice', 'majorana zero mode'], 6: ['sarma state', 'flux pump', '1t ta', 'wave order'], 7: ['superconducting property', 'electronic structure', 'base superconductors', '4nb1 4ta1 xnix'], 8: ['quantum simulator', 'quantum simulation', 'quantum computer', 'superconducting circuit']}",395.0,361.0,387.0,362.0,345.0,1850.0
sentence-transformers/all-MiniLM-L6-v2,SVD,15,10,True,Agglomerative,10.649561882019043,1.5585292901999055,0.10336629301309586,0.36263215125729803,-0.21922386513627967,"{0: ['flat band', 'critical temperature', 'topological superconductivity', 'unconventional superconductivity'], 1: ['high pressure', 'room temperature', 'ambient pressure', 'charge order'], 2: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 3: ['strongly interact matter', 'mev neutron', 'gamma ray 25', 'ray 25 mev'], 4: ['vector magnet', 'longitudinal magnetoresistance', 'magnetoresistance parallel', 'step step'], 5: ['ph interaction', 'electron phonon interaction', 'make epiq', 'open source software'], 6: ['quantum spin liquid', 'spin nematic', 'quantum material', 'repulsively bound'], 7: ['kagome metal', 'charge density wave', 'broken symmetry', 'chiral charge'], 8: ['entropy increase', 'hard core boson', 'new state', 'vestigial order'], 9: ['flux pump', 'output current', 'dc current', 'manipulate vortex base']}",498.0,497.0,449.0,370.0,44.0,1858.0
sentence-transformers/all-MiniLM-L6-v2,SVD,15,11,True,Agglomerative,11.664094924926758,1.5745995166674411,0.1252254843711853,0.36700491699759213,-0.2547639350850152,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 1: ['transition metal', 'moir bulk', 'charge transfer', 'heavy fermion'], 2: ['mean field', 'topological superconductivity', 'critical temperature', 'density wave'], 3: ['strongly interact matter', 'interact matter extreme', 'mev neutron', 'gamma ray 25'], 4: ['high pressure', 'room temperature', 'ambient pressure', 'charge order'], 5: ['ph interaction', 'electron phonon interaction', 'make epiq', 'interaction relate property'], 6: ['quantum spin liquid', 'spin nematic', 'quantum material', 'dark spin'], 7: ['kagome metal', 'charge density wave', 'broken symmetry', 'chiral charge'], 8: ['entropy increase', 'vestigial order', 'new state', 'hard core boson'], 9: ['flux pump', 'output current', 'dc current', 'manipulate vortex base'], 10: ['longitudinal magnetoresistance', 'vector magnet', 'magnetoresistance parallel', 'step step']}",491.0,491.0,453.0,363.0,62.0,1860.0
